,word,sent,order,search_word,relation
9813,cloak,dagger is the opposite of cloak.,1,cloak,Antonym
9814,cloak,cloak is related to wizards.,1,cloak,RelatedTo
9815,cloak,cloak is related to red.,1,cloak,RelatedTo
9816,cloak,cloak is related to hood.,1,cloak,RelatedTo
9817,cloak,cloak is related to red hood.,1,cloak,RelatedTo
9818,cloak,cloak is related to and dagger.,1,cloak,RelatedTo
9819,cloak,cloak is related to dagger.,1,cloak,RelatedTo
9820,clogs,Clogs are shoes.,1,clogs,IsA
9821,spiral or coil,spiraali is a translation of spiral.,1,spiral,Synonym
9822,spiral or coil,espiral is a translation of spiral.,1,spiral,Synonym
9823,spiral or coil,spiraali is a translation of spiral.,1,spiral,Synonym
9824,spiral or coil,spiral is a type of decoration.,1,spiral,IsA
9825,spiral or coil,kierre is a translation of spiral.,1,spiral,Synonym
9826,spiral or coil,voluta is a translation of spiral.,1,spiral,Synonym
9827,spiral or coil,pilin is a translation of spiral.,1,spiral,Synonym
9828,spiral or coil,spirale is a translation of spiral.,1,spiral,Synonym
9829,spiral or coil,espiral is a translation of spiral.,1,spiral,Synonym
9830,spiral or coil,espiral is a translation of spiral.,1,spiral,Synonym
9831,spiral or coil,espiral is a translation of spiral.,1,spiral,Synonym
9832,spiral or coil,spiral is a synonym of helix.,1,spiral,Synonym
9833,spiral or coil,spirale is a translation of spiral.,1,spiral,Synonym
9834,spiral or coil,A spiral is a curve.,1,spiral,IsA
9835,spiral or coil,voluutta is a translation of spiral.,1,spiral,Synonym
9836,spiral or coil,berpilin is a translation of spiral.,1,spiral,Synonym
9837,spiral or coil,spirale is a translation of spiral.,1,spiral,Synonym
9838,spiral or coil,spiral is a translation of spiral.,1,spiral,Synonym
9839,spiral or coil,spiral is a type of economic process.,1,spiral,IsA
9840,spiral or coil,spiral is a way to wind.,1,spiral,MannerOf
9841,spiral or coil,kaarrella is a translation of spiral.,1,spiral,Synonym
9842,spiral or coil,spirale is a translation of spiral.,1,spiral,Synonym
9843,spiral or coil,spiral is a synonym of coil.,1,spiral,Synonym
9844,spiral or coil,spiral is a type of curve.,1,spiral,IsA
9845,spiral or coil,volute is a synonym of spiral.,1,spiral,Synonym
9846,spiral or coil,spiral is a translation of spiral.,1,spiral,Synonym
9847,spiral or coil,kiribil is a translation of spiral.,1,spiral,Synonym
9848,spiral or coil,kierre is a translation of spiral.,1,spiral,Synonym
9849,spiral or coil,kiribildura is a translation of spiral.,1,spiral,Synonym
9850,spiral or coil,espiral is a translation of spiral.,1,spiral,Synonym
9851,spiral or coil,spirale is a translation of spiral.,1,spiral,Synonym
9852,spiral or coil,deflationary spiral is a type of spiral.,1,spiral,IsA
9853,spiral or coil,spirale is a translation of spiral.,1,spiral,Synonym
9854,spiral or coil,kiemurrella is a translation of spiral.,1,spiral,Synonym
9855,spiral or coil,kiribil is a translation of spiral.,1,spiral,Synonym
9856,spiral or coil,kierukka is a translation of spiral.,1,spiral,Synonym
9857,spiral or coil,spiral is a translation of spiral.,1,spiral,Synonym
9858,spiral or coil,berpilin is a translation of spiral.,1,spiral,Synonym
9859,spiral or coil,spiral is a synonym of corkscrew.,1,spiral,Synonym
9860,spiral or coil,lingkaran is a translation of spiral.,1,spiral,Synonym
9861,spiral or coil,lingkaran is a translation of spiral.,1,spiral,Synonym
9862,spiral or coil,kierukka is a translation of spiral.,1,spiral,Synonym
9863,spiral or coil,espiral is a translation of spiral.,1,spiral,Synonym
9864,spiral or coil,spiral is a translation of spiral.,1,spiral,Synonym
9865,spiral or coil,spiral is a synonym of spiraling.,1,spiral,Synonym
9866,spiral or coil,bersulur is a translation of spiral.,1,spiral,Synonym
9867,spiral or coil,pilin is a translation of spiral.,1,spiral,Synonym
9868,spiral or coil,espiral is a translation of spiral.,1,spiral,Synonym
9869,spiral or coil,spiral is a synonym of gyrate.,1,spiral,Synonym
9870,spiral or coil,kiribil is a translation of spiral.,1,spiral,Synonym
9871,spiral or coil,spirala is a translation of spiral.,1,spiral,Synonym
9872,spiral or coil,spiral is a type of rotation.,1,spiral,IsA
9873,spiral or coil,inflationary spiral is a type of spiral.,1,spiral,IsA
9874,spiral or coil,bersulur is a translation of spiral.,1,spiral,Synonym
9875,spiral or coil,a spiral can be explained through the language of mathematics.,1,spiral,ReceivesAction
9876,spiral or coil,twist is related to spiral.,1,spiral,RelatedTo
9877,spiral or coil,tornado is related to spiral.,1,spiral,RelatedTo
9878,spiral or coil,galaxy is related to spiral.,1,spiral,RelatedTo
9879,spiral or coil,coil is related to spiral.,1,spiral,RelatedTo
9880,spiral or coil,biribildu is a translation of coil.,1,coil,Synonym
9881,spiral or coil,menggulung is a translation of coil.,1,coil,Synonym
9882,spiral or coil,vyyhti is a translation of coil.,1,coil,Synonym
9883,spiral or coil,A coil is a shape.,1,coil,IsA
9884,spiral or coil,choke is a type of coil.,1,coil,IsA
9885,spiral or coil,coil is a way to wind.,1,coil,MannerOf
9886,spiral or coil,tickler coil is a type of coil.,1,coil,IsA
9887,spiral or coil,ikatan simpul is a translation of coil.,1,coil,Synonym
9888,spiral or coil,ikal is a translation of coil.,1,coil,Synonym
9889,spiral or coil,kiehkura is a translation of coil.,1,coil,Synonym
9890,spiral or coil,espiral is a translation of coil.,1,coil,Synonym
9891,spiral or coil,coil is a type of tube.,1,coil,IsA
9892,spiral or coil,lilit is a translation of coil.,1,coil,Synonym
9893,spiral or coil,secondary coil is a type of coil.,1,coil,IsA
9894,spiral or coil,corolla is a type of coil.,1,coil,IsA
9895,spiral or coil,kiekura is a translation of coil.,1,coil,Synonym
9896,spiral or coil,bildu is a translation of coil.,1,coil,Synonym
9897,spiral or coil,kiemura is a translation of coil.,1,coil,Synonym
9898,spiral or coil,kierukka is a translation of coil.,1,coil,Synonym
9899,spiral or coil,kiribildura is a translation of coil.,1,coil,Synonym
9900,spiral or coil,gyre is a synonym of coil.,1,coil,Synonym
9901,spiral or coil,enroscar is a translation of coil.,1,coil,Synonym
9902,spiral or coil,DIU is a translation of coil.,1,coil,Synonym
9903,spiral or coil,menyanggul is a translation of coil.,1,coil,Synonym
9904,spiral or coil,membelitkan is a translation of coil.,1,coil,Synonym
9905,spiral or coil,kiemura is a translation of coil.,1,coil,Synonym
9906,spiral or coil,bobina is a translation of coil.,1,coil,Synonym
9907,spiral or coil,coil is a synonym of gyrate.,1,coil,Synonym
9908,spiral or coil,espiral is a translation of coil.,1,coil,Synonym
9909,spiral or coil,gelungan is a translation of coil.,1,coil,Synonym
9910,spiral or coil,boucle is a translation of coil.,1,coil,Synonym
9911,spiral or coil,membelit is a translation of coil.,1,coil,Synonym
9912,spiral or coil,keriting is a translation of coil.,1,coil,Synonym
9913,spiral or coil,verticil is a type of coil.,1,coil,IsA
9914,spiral or coil,keriting is a translation of coil.,1,coil,Synonym
9915,spiral or coil,uzwojenie is a translation of coil.,1,coil,Synonym
9916,spiral or coil,puola is a translation of coil.,1,coil,Synonym
9917,spiral or coil,spirale is a translation of coil.,1,coil,Synonym
9918,spiral or coil,koukero is a translation of coil.,1,coil,Synonym
9919,spiral or coil,lingkaran is a translation of coil.,1,coil,Synonym
9920,spiral or coil,cartoccio is a translation of coil.,1,coil,Synonym
9921,spiral or coil,bersaur is a translation of coil.,1,coil,Synonym
9922,spiral or coil,spiraali is a translation of coil.,1,coil,Synonym
9923,spiral or coil,kerinting is a translation of coil.,1,coil,Synonym
9924,spiral or coil,kierre is a translation of coil.,1,coil,Synonym
9925,spiral or coil,belit is a translation of coil.,1,coil,Synonym
9926,spiral or coil,coil is a type of round shape.,1,coil,IsA
9927,spiral or coil,gelung is a translation of coil.,1,coil,Synonym
9928,spiral or coil,melilit is a translation of coil.,1,coil,Synonym
9929,spiral or coil,lilit is a translation of coil.,1,coil,Synonym
9930,spiral or coil,gelung is a translation of coil.,1,coil,Synonym
9931,spiral or coil,coil is a type of structure.,1,coil,IsA
9932,spiral or coil,coil is a type of contraceptive.,1,coil,IsA
9933,spiral or coil,lilitkan is a translation of coil.,1,coil,Synonym
9934,spiral or coil,segulung is a translation of coil.,1,coil,Synonym
9935,spiral or coil,spiral is a synonym of coil.,1,coil,Synonym
9936,spiral or coil,helix is a synonym of coil.,1,coil,Synonym
9937,spiral or coil,whorl is a synonym of coil.,1,coil,Synonym
9938,spiral or coil,kiribil is a translation of coil.,1,coil,Synonym
9939,spiral or coil,roll is a synonym of coil.,1,coil,Synonym
9940,spiral or coil,bobina is a translation of coil.,1,coil,Synonym
9941,spiral or coil,spirale is a translation of coil.,1,coil,Synonym
9942,spiral or coil,bobine is a translation of coil.,1,coil,Synonym
9943,spiral or coil,You can use a coil to prevent pregnancy.,1,coil,UsedFor
9944,spiral or coil,lapisan is a translation of coil.,1,coil,Synonym
9945,spiral or coil,verticille is a translation of coil.,1,coil,Synonym
9946,spiral or coil,lilitkan is a translation of coil.,1,coil,Synonym
9947,spiral or coil,coil is a type of transformer.,1,coil,IsA
9948,spiral or coil,primary coil is a type of coil.,1,coil,IsA
9949,spiral or coil,induction coil is a type of coil.,1,coil,IsA
9950,spiral or coil,voluta is a translation of coil.,1,coil,Synonym
9951,spiral or coil,read write head is a type of coil.,1,coil,IsA
9952,spiral or coil,scroll is a synonym of coil.,1,coil,Synonym
9953,spiral or coil,membelit is a translation of coil.,1,coil,Synonym
9954,spiral or coil,pusaran is a translation of coil.,1,coil,Synonym
9955,spiral or coil,belitan is a translation of coil.,1,coil,Synonym
9956,spiral or coil,gegelung is a translation of coil.,1,coil,Synonym
9957,spiral or coil,ringlet is a synonym of coil.,1,coil,Synonym
9958,spiral or coil,biribilki is a translation of coil.,1,coil,Synonym
9959,spiral or coil,ikatan simpul is a translation of coil.,1,coil,Synonym
9960,spiral or coil,gelung is a translation of coil.,1,coil,Synonym
9961,spiral or coil,melilit is a translation of coil.,1,coil,Synonym
9962,spiral or coil,rosca is a translation of coil.,1,coil,Synonym
9963,spiral or coil,You are likely to find a coil in a circuit.,1,coil,AtLocation
9964,spiral or coil,pusar is a translation of coil.,1,coil,Synonym
9965,spiral or coil,pusar is a translation of coil.,1,coil,Synonym
9966,spiral or coil,bersaur is a translation of coil.,1,coil,Synonym
9967,spiral or coil,curlicue is a synonym of coil.,1,coil,Synonym
9968,spiral or coil,rulla is a translation of coil.,1,coil,Synonym
9969,spiral or coil,pusaran is a translation of coil.,1,coil,Synonym
9970,spiral or coil,melingkar is a translation of coil.,1,coil,Synonym
9971,spiral or coil,melingkarkan is a translation of coil.,1,coil,Synonym
9972,spiral or coil,vikle is a translation of coil.,1,coil,Synonym
9973,spiral or coil,menggulung is a translation of coil.,1,coil,Synonym
9974,spiral or coil,guling is a translation of coil.,1,coil,Synonym
9975,spiral or coil,lingkaran is a translation of coil.,1,coil,Synonym
9976,spiral or coil,menggelung is a translation of coil.,1,coil,Synonym
9977,spiral or coil,espiral is a translation of coil.,1,coil,Synonym
9978,spiral or coil,coil is a type of reactor.,1,coil,IsA
9979,spiral or coil,bobine is a translation of coil.,1,coil,Synonym
9980,spiral or coil,field coil is a type of coil.,1,coil,IsA
9981,spiral or coil,umetoki barneko gailu is a translation of coil.,1,coil,Synonym
9982,spiral or coil,forma espiral is a translation of coil.,1,coil,Synonym
9983,spiral or coil,calyx is a type of coil.,1,coil,IsA
9984,spiral or coil,astatic coils is a type of coil.,1,coil,IsA
9985,spiral or coil,membelitkan is a translation of coil.,1,coil,Synonym
9986,spiral or coil,boucle is a translation of coil.,1,coil,Synonym
9987,spiral or coil,gulungan is a translation of coil.,1,coil,Synonym
9988,spiral or coil,karabilkatu is a translation of coil.,1,coil,Synonym
9989,spiral or coil,haril is a translation of coil.,1,coil,Synonym
9990,spiral or coil,kerinting is a translation of coil.,1,coil,Synonym
9991,spiral or coil,faza is a translation of coil.,1,coil,Synonym
9992,spiral or coil,ikal is a translation of coil.,1,coil,Synonym
9993,spiral or coil,gelung is a translation of coil.,1,coil,Synonym
9994,spiral or coil,bergelung is a translation of coil.,1,coil,Synonym
9995,spiral or coil,roleo is a translation of coil.,1,coil,Synonym
9996,spiral or coil,vikle is a translation of coil.,1,coil,Synonym
9997,spiral or coil,gelung is a translation of coil.,1,coil,Synonym
9998,spiral or coil,You are likely to find a coil in refridgerator.,1,coil,AtLocation
9999,spiral or coil,gelungan is a translation of coil.,1,coil,Synonym
10000,spiral or coil,kihara is a translation of coil.,1,coil,Synonym
10001,spiral or coil,lapisan is a translation of coil.,1,coil,Synonym
10002,spiral or coil,gulungan is a translation of coil.,1,coil,Synonym
10003,spiral or coil,spirala is a translation of coil.,1,coil,Synonym
10004,spiral or coil,coil is a synonym of handbuild.,1,coil,Synonym
10005,spiral or coil,menyiput is a translation of coil.,1,coil,Synonym
10006,spiral or coil,kiribildu is a translation of coil.,1,coil,Synonym
10007,spiral or coil,belit is a translation of coil.,1,coil,Synonym
10008,spiral or coil,spirale is a translation of coil.,1,coil,Synonym
10009,spiral or coil,belitan is a translation of coil.,1,coil,Synonym
10010,spiral or coil,whorl is a synonym of coil.,1,coil,Synonym
10011,spiral or coil,enrotllar is a translation of coil.,1,coil,Synonym
10012,spiral or coil,volute is a synonym of coil.,1,coil,Synonym
10013,spiral or coil,cargolar is a translation of coil.,1,coil,Synonym
10014,spiral or coil,armature is a type of coil.,1,coil,IsA
10015,spiral or coil,lingkaran is a translation of coil.,1,coil,Synonym
10016,spiral or coil,hank is a type of coil.,1,coil,IsA
10017,spiral or coil,bobina is a translation of coil.,1,coil,Synonym
10018,spiral or coil,solenoid is a type of coil.,1,coil,IsA
10019,spiral or coil,guling is a translation of coil.,1,coil,Synonym
10020,spiral or coil,melingkar is a translation of coil.,1,coil,Synonym
10021,spiral or coil,biribilkatu is a translation of coil.,1,coil,Synonym
10022,spiral or coil,gelung is a translation of coil.,1,coil,Synonym
10023,spiral or coil,bergelung is a translation of coil.,1,coil,Synonym
10024,spiral or coil,condenser is a type of coil.,1,coil,IsA
10025,spiral or coil,lingkaran is a translation of coil.,1,coil,Synonym
10026,spiral or coil,curl is a synonym of coil.,1,coil,Synonym
10027,spiral or coil,kiribil is a translation of coil.,1,coil,Synonym
10028,spiral or coil,curl is a synonym of coil.,1,coil,Synonym
10029,spiral or coil,loop is a synonym of coil.,1,coil,Synonym
10030,spiral or coil,coil is related to spring.,1,coil,RelatedTo
10031,spiral or coil,a coil is for hose.,1,coil,UsedFor
10032,spiral or coil,You are likely to find a coil in an engine.,1,coil,AtLocation
10033,spiral or coil,You are likely to find a coil in a car.,1,coil,AtLocation
10034,spiral or coil,a coil is for conducting electricity.,1,coil,UsedFor
10035,spiral or coil,a coil is used for conducting heat.,1,coil,UsedFor
10036,spiral or coil,A coil can be used as a spring.,1,coil,ReceivesAction
10037,spiral or coil,You are likely to find a coil in electric engines.,1,coil,AtLocation
10038,spiral or coil,You are likely to find a snake in a coil.,1,coil,AtLocation
10039,spiral or coil,You are likely to find a coil in an auto parts shop.,1,coil,AtLocation
10040,spiral or coil,You are likely to find a coil in a ship.,1,coil,AtLocation
10041,spiral or coil,You are likely to find a coil in a Slinky.,1,coil,AtLocation
10042,spiral or coil,You can use a coil to counter conception.,1,coil,UsedFor
10043,spiral or coil,a coil has a helical shape.,1,coil,HasA
10044,spiral or coil,a coil is for rope.,1,coil,UsedFor
10045,spiral or coil,You are likely to find a coil in an electric motor.,1,coil,AtLocation
10046,spiral or coil,You can use a coil to scare away enemies.,1,coil,UsedFor
10047,spiral or coil,a coil is for snakes.,1,coil,UsedFor
10048,spiral or coil,You are likely to find a coil in a bath.,1,coil,AtLocation
10049,spiral or coil,You are likely to find a coil in a spring.,1,coil,AtLocation
10050,spiral or coil,a coil is for wire.,1,coil,UsedFor
10051,spiral or coil,a coil is for hair.,1,coil,UsedFor
10052,spiral or coil,You are likely to find a coil in a television.,1,coil,AtLocation
10053,spiral or coil,A coil is helical.,1,coil,IsA
10054,spiral or coil,a coil is used for convenient distribution of stamps.,1,coil,UsedFor
10055,spiral or coil,You are likely to find a coil in a refrigerator.,1,coil,AtLocation
10056,spiral or coil,a coil is similar to a spring.,1,coil,HasProperty
10057,spiral or coil,coil is related to position.,1,coil,RelatedTo
10058,spiral or coil,coil is related to snake.,1,coil,RelatedTo
10059,spiral or coil,coil is related to snakes position.,1,coil,RelatedTo
10060,spiral or coil,coil is related to snakes.,1,coil,RelatedTo
10061,spiral or coil,coil is related to snake position.,1,coil,RelatedTo
10062,spiral or coil,coil is related to metal.,1,coil,RelatedTo
10063,spiral or coil,coil is related to rope.,1,coil,RelatedTo
10064,spiral or coil,coil is related to circled.,1,coil,RelatedTo
10065,spiral or coil,coil is related to circled wires.,1,coil,RelatedTo
10066,spiral or coil,coil is related to wires.,1,coil,RelatedTo
10067,spiral or coil,coil is related to shape.,1,coil,RelatedTo
10068,spiral or coil,coil is related to like.,1,coil,RelatedTo
10069,spiral or coil,coil is related to snake like.,1,coil,RelatedTo
10070,spiral or coil,coil is related to wire.,1,coil,RelatedTo
10071,spiral or coil,coil is related to metal wire.,1,coil,RelatedTo
10072,spiral or coil,coil is related to circular shape.,1,coil,RelatedTo
10073,spiral or coil,coil is related to circular.,1,coil,RelatedTo
10074,spiral or coil,coil is related to twist.,1,coil,RelatedTo
10075,spiral or coil,coil is related to twist rope.,1,coil,RelatedTo
10076,spiral or coil,coil is related to spiral.,1,coil,RelatedTo
10077,spiral or coil,coil is related to circle rope.,1,coil,RelatedTo
10078,spiral or coil,coil is related to circle.,1,coil,RelatedTo
10079,spiral or coil,coil is related to around.,1,coil,RelatedTo
10080,spiral or coil,coil is related to wrap around.,1,coil,RelatedTo
10081,spiral or coil,coil is related to wrap.,1,coil,RelatedTo
10082,spiral or coil,coil is related to turns.,1,coil,RelatedTo
10083,spiral or coil,coil is related to metal turns.,1,coil,RelatedTo
10084,spiral or coil,coil is related to electric motor.,1,coil,RelatedTo
10085,spiral or coil,coil is related to motor.,1,coil,RelatedTo
10086,spiral or coil,coil is related to electric.,1,coil,RelatedTo
10087,spiral or coil,rattlesnake is related to coil.,1,coil,RelatedTo
10088,spiral or coil,coil is related to heating.,1,coil,RelatedTo
10089,spiral or coil,coil is related to heating element.,1,coil,RelatedTo
10090,spiral or coil,coil is related to element.,1,coil,RelatedTo
10091,spiral or coil,coil is related to winding.,1,coil,RelatedTo
10092,spiral or coil,coil is related to dna.,1,coil,RelatedTo
10093,spiral or coil,coil is related to dna shape.,1,coil,RelatedTo
10094,convertible,dapat ditukar is a translation of convertible.,1,convertible,Synonym
10095,convertible,kabriolet is a translation of convertible.,1,convertible,Synonym
10096,convertible,boleh ditukarkan is a translation of convertible.,1,convertible,Synonym
10097,convertible,adaptable is similar to convertible.,1,convertible,SimilarTo
10098,convertible,balore bihurgarri is a translation of convertible.,1,convertible,Synonym
10099,convertible,vuodesohva is a translation of convertible.,1,convertible,Synonym
10100,convertible,kereta berhud is a translation of convertible.,1,convertible,Synonym
10101,convertible,intercambiable is a translation of convertible.,1,convertible,Synonym
10102,convertible,canviable is a translation of convertible.,1,convertible,Synonym
10103,convertible,decappottabile is a translation of convertible.,1,convertible,Synonym
10104,convertible,convertible is a type of sofa.,1,convertible,IsA
10105,convertible,convertible is a type of car.,1,convertible,IsA
10106,convertible,dapat ditukarkan is a translation of convertible.,1,convertible,Synonym
10107,convertible,descapotable is a translation of convertible.,1,convertible,Synonym
10108,convertible,convertible is a translation of convertible.,1,convertible,Synonym
10109,convertible,convertible is similar to adaptable.,1,convertible,SimilarTo
10110,convertible,dapat ditukar is a translation of convertible.,1,convertible,Synonym
10111,convertible,davenport is a type of convertible.,1,convertible,IsA
10112,convertible,sofa bed is a synonym of convertible.,1,convertible,Synonym
10113,convertible,avoauto is a translation of convertible.,1,convertible,Synonym
10114,convertible,boleh dibuka atasnya is a translation of convertible.,1,convertible,Synonym
10115,convertible,convertible security is a synonym of convertible.,1,convertible,Synonym
10116,convertible,convertible is a synonym of transformable.,1,convertible,Synonym
10117,convertible,studio couch is a type of convertible.,1,convertible,IsA
10118,convertible,exchangeable is a synonym of convertible.,1,convertible,Synonym
10119,convertible,boleh dibuka atasnya is a translation of convertible.,1,convertible,Synonym
10120,convertible,cabriolet is a translation of convertible.,1,convertible,Synonym
10121,convertible,boleh tukar is a translation of convertible.,1,convertible,Synonym
10122,convertible,vaihdettava arvopaperi is a translation of convertible.,1,convertible,Synonym
10123,convertible,vaihdettava is a translation of convertible.,1,convertible,Synonym
10124,convertible,cabriolet is a translation of convertible.,1,convertible,Synonym
10125,convertible,kabriolet is a translation of convertible.,1,convertible,Synonym
10126,convertible,muunnettava is a translation of convertible.,1,convertible,Synonym
10127,convertible,dapat ditukarkan is a translation of convertible.,1,convertible,Synonym
10128,convertible,convertible is a translation of convertible.,1,convertible,Synonym
10129,convertible,cashable is similar to convertible.,1,convertible,SimilarTo
10130,convertible,wersalka is a translation of convertible.,1,convertible,Synonym
10131,convertible,convertibile is a translation of convertible.,1,convertible,Synonym
10132,convertible,convertible is similar to cashable.,1,convertible,SimilarTo
10133,convertible,kereta berhud is a translation of convertible.,1,convertible,Synonym
10134,convertible,convertible is a type of security.,1,convertible,IsA
10135,convertible,a person wants a convertible.,1,convertible,Desires
10136,corkscrew,cavaturaccioli is a translation of corkscrew.,1,corkscrew,Synonym
10137,corkscrew,bottle screw is a synonym of corkscrew.,1,corkscrew,Synonym
10138,corkscrew,bersulur is a translation of corkscrew.,1,corkscrew,Synonym
10139,corkscrew,berpilin is a translation of corkscrew.,1,corkscrew,Synonym
10140,corkscrew,corkscrew is a type of bottle opener.,1,corkscrew,IsA
10141,corkscrew,sturabottiglie is a translation of corkscrew.,1,corkscrew,Synonym
10142,corkscrew,girar en espiral is a translation of corkscrew.,1,corkscrew,Synonym
10143,corkscrew,sacarolhas is a translation of corkscrew.,1,corkscrew,Synonym
10144,corkscrew,llevataps is a translation of corkscrew.,1,corkscrew,Synonym
10145,corkscrew,berpilin is a translation of corkscrew.,1,corkscrew,Synonym
10146,corkscrew,memilin is a translation of corkscrew.,1,corkscrew,Synonym
10147,corkscrew,corkscrew is a way to turn.,1,corkscrew,MannerOf
10148,corkscrew,spirale is a translation of corkscrew.,1,corkscrew,Synonym
10149,corkscrew,spiral is a synonym of corkscrew.,1,corkscrew,Synonym
10150,corkscrew,memilin is a translation of corkscrew.,1,corkscrew,Synonym
10151,corkscrew,cavatappi is a translation of corkscrew.,1,corkscrew,Synonym
10152,corkscrew,bersulur is a translation of corkscrew.,1,corkscrew,Synonym
10153,corkscrew,korkkiruuvi is a translation of corkscrew.,1,corkscrew,Synonym
10154,corkscrew,kotrek is a translation of corkscrew.,1,corkscrew,Synonym
10155,corkscrew,corkscrew is related to wine.,1,corkscrew,RelatedTo
10156,corkscrew,corkscrew is related to opener.,1,corkscrew,RelatedTo
10157,corkscrew,corkscrew is related to opening.,1,corkscrew,RelatedTo
10158,corkscrew,corkscrew is related to wine opener.,1,corkscrew,RelatedTo
10159,corkscrew,corkscrew is related to opening wine.,1,corkscrew,RelatedTo
10160,corkscrew,corkscrew is related to opening corks.,1,corkscrew,RelatedTo
10161,corkscrew,corkscrew is related to corks.,1,corkscrew,RelatedTo
10162,corkscrew,corkscrew is related to twisty tool.,1,corkscrew,RelatedTo
10163,corkscrew,corkscrew is related to tool.,1,corkscrew,RelatedTo
10164,corkscrew,corkscrew is related to twisty.,1,corkscrew,RelatedTo
10165,corkscrew,corkscrew is related to bottles.,1,corkscrew,RelatedTo
10166,corkscrew,corkscrew is related to wine bottles.,1,corkscrew,RelatedTo
10167,corkscrew,corkscrew is related to wine top.,1,corkscrew,RelatedTo
10168,corkscrew,corkscrew is related to top.,1,corkscrew,RelatedTo
10169,cornet,corneta is a translation of cornet.,1,cornet,Synonym
10170,cornet,korneta is a translation of cornet.,1,cornet,Synonym
10171,cornet,a cornet is used for playing music.,1,cornet,UsedFor
10172,cornet,vaskipuhallin is a translation of cornet.,1,cornet,Synonym
10173,cornet,trompet is a translation of cornet.,1,cornet,Synonym
10174,cornet,torvi is a translation of cornet.,1,cornet,Synonym
10175,cornet,trumpetti is a translation of cornet.,1,cornet,Synonym
10176,cornet,tromba is a translation of cornet.,1,cornet,Synonym
10177,cornet,trumpet is a synonym of cornet.,1,cornet,Synonym
10178,cornet,berimbau is a translation of cornet.,1,cornet,Synonym
10179,cornet,hon is a translation of cornet.,1,cornet,Synonym
10180,cornet,trompet is a translation of cornet.,1,cornet,Synonym
10181,cornet,horn is a synonym of cornet.,1,cornet,Synonym
10182,cornet,cornetta is a translation of cornet.,1,cornet,Synonym
10183,cornet,trompeta is a translation of cornet.,1,cornet,Synonym
10184,cornet,You are likely to find a cornet in a high school band.,1,cornet,AtLocation
10185,cornet,cornet is a type of brass.,1,cornet,IsA
10186,cornet,trompeta is a translation of cornet.,1,cornet,Synonym
10187,cornet,corne is a translation of cornet.,1,cornet,Synonym
10188,cornet,trompa is a translation of cornet.,1,cornet,Synonym
10189,cornet,turuta is a translation of cornet.,1,cornet,Synonym
10190,cornet,You are likely to find a cornet in a band.,1,cornet,AtLocation
10191,cornet,harpa de boca is a translation of cornet.,1,cornet,Synonym
10192,cornet,trompete is a translation of cornet.,1,cornet,Synonym
10193,cornet,corno is a translation of cornet.,1,cornet,Synonym
10194,cornet,corneta is a translation of cornet.,1,cornet,Synonym
10195,cornet,cornet is a translation of cornet.,1,cornet,Synonym
10196,cornet,corneta is a translation of cornet.,1,cornet,Synonym
10197,cornet,avertisseur is a translation of cornet.,1,cornet,Synonym
10198,cornet,trombeta is a translation of cornet.,1,cornet,Synonym
10199,cornet,hon is a translation of cornet.,1,cornet,Synonym
10200,cornet,trump is a synonym of cornet.,1,cornet,Synonym
10201,cornet,trompette is a translation of cornet.,1,cornet,Synonym
10202,cornet,serpent is a type of cornet.,1,cornet,IsA
10203,cornet,kornetti is a translation of cornet.,1,cornet,Synonym
10204,cornet,a cornet is for making noise.,1,cornet,UsedFor
10205,cornet,You can use a cornet to produce music.,1,cornet,UsedFor
10206,cornet,A cornet is a musical instrument.,1,cornet,IsA
10207,cornet,You are likely to find a cornet in a museum.,1,cornet,AtLocation
10208,cornet,You are likely to find a cornet in a case.,1,cornet,AtLocation
10209,cornet,You are likely to find a cornet in a marching band.,1,cornet,AtLocation
10210,cornet,cornet is a kind of brass instrument.,1,cornet,IsA
10211,cornet,You are likely to find a cornet in an orchestra.,1,cornet,AtLocation
10212,cornet,You can use a cornet to play music.,1,cornet,UsedFor
10213,cornet,You can use a cornet to view the orbit of the earth.,1,cornet,UsedFor
10214,cornet,You can use a cornet to annoy your mom.,1,cornet,UsedFor
10215,cornet,a cornet is for making music.,1,cornet,UsedFor
10216,cornet,You can use a cornet to blow your owne horn.,1,cornet,UsedFor
10217,cornet,cornet is related to instrument.,1,cornet,RelatedTo
10218,cornet,cornet is related to brass instrument.,1,cornet,RelatedTo
10219,cornet,cornet is related to brass.,1,cornet,RelatedTo
10220,cradle,berceau is a translation of cradle.,1,cradle,Synonym
10221,cradle,huuhtoa kultaa is a translation of cradle.,1,cradle,Synonym
10222,cradle,cradle is a synonym of rocker.,1,cradle,Synonym
10223,cradle,berceau is a translation of cradle.,1,cradle,Synonym
10224,cradle,jaiotza is a translation of cradle.,1,cradle,Synonym
10225,cradle,endul is a translation of cradle.,1,cradle,Synonym
10226,cradle,kasvattaa is a translation of cradle.,1,cradle,Synonym
10227,cradle,cradle is a way to hold.,1,cradle,MannerOf
10228,cradle,berceau is a translation of cradle.,1,cradle,Synonym
10229,cradle,bres is a translation of cradle.,1,cradle,Synonym
10230,cradle,mendukung is a translation of cradle.,1,cradle,Synonym
10231,cradle,menimang is a translation of cradle.,1,cradle,Synonym
10232,cradle,rocker is a part of cradle.,1,cradle,PartOf
10233,cradle,kolebka is a translation of cradle.,1,cradle,Synonym
